#  z  dl_cm  age_gyr  dl_K_sum
2.9600  7.71973124e+28  2.14078e+00  46.882
2.9610  7.72287117e+28  2.13997e+00  46.885
2.9620  7.72601127e+28  2.13917e+00  46.888
2.9630  7.72915153e+28  2.13837e+00  46.892
2.9640  7.73229196e+28  2.13757e+00  46.895
2.9650  7.73543256e+28  2.13677e+00  46.898
2.9660  7.73857332e+28  2.13597e+00  46.902
2.9670  7.74171425e+28  2.13517e+00  46.905
2.9680  7.74485535e+28  2.13438e+00  46.909
2.9690  7.74799661e+28  2.13358e+00  46.912
2.9700  7.75113803e+28  2.13278e+00  46.915
2.9710  7.75427963e+28  2.13198e+00  46.919
2.9720  7.75742139e+28  2.13119e+00  46.922
2.9730  7.76056331e+28  2.13039e+00  46.926
2.9740  7.76370540e+28  2.12960e+00  46.929
2.9750  7.76684766e+28  2.12880e+00  46.933
2.9760  7.76999008e+28  2.12801e+00  46.936
2.9770  7.77313267e+28  2.12722e+00  46.940
2.9780  7.77627542e+28  2.12642e+00  46.943
2.9790  7.77941834e+28  2.12563e+00  46.946
2.9800  7.78256142e+28  2.12484e+00  46.950
2.9810  7.78570467e+28  2.12404e+00  46.953
2.9820  7.78884808e+28  2.12325e+00  46.957
2.9830  7.79199166e+28  2.12246e+00  46.960
2.9840  7.79513540e+28  2.12167e+00  46.964
2.9850  7.79827931e+28  2.12088e+00  46.967
2.9860  7.80142339e+28  2.12009e+00  46.971
2.9870  7.80456762e+28  2.11930e+00  46.974
2.9880  7.80771203e+28  2.11852e+00  46.978
2.9890  7.81085659e+28  2.11773e+00  46.981
2.9900  7.81400133e+28  2.11694e+00  46.985
2.9910  7.81714622e+28  2.11615e+00  46.989
2.9920  7.82029128e+28  2.11537e+00  46.992
2.9930  7.82343651e+28  2.11458e+00  46.996
2.9940  7.82658190e+28  2.11380e+00  46.999
2.9950  7.82972745e+28  2.11301e+00  47.003
2.9960  7.83287317e+28  2.11223e+00  47.007
2.9970  7.83601905e+28  2.11144e+00  47.010
2.9980  7.83916510e+28  2.11066e+00  47.014
2.9990  7.84231131e+28  2.10988e+00  47.018
3.0000  7.84545768e+28  2.10909e+00  47.021
3.0010  7.84860422e+28  2.10831e+00  47.025
3.0020  7.85175092e+28  2.10753e+00  47.029
3.0030  7.85489778e+28  2.10675e+00  47.033
3.0040  7.85804481e+28  2.10597e+00  47.036
3.0050  7.86119200e+28  2.10519e+00  47.040
3.0060  7.86433936e+28  2.10441e+00  47.044
3.0070  7.86748687e+28  2.10363e+00  47.048
3.0080  7.87063456e+28  2.10285e+00  47.052
3.0090  7.87378240e+28  2.10207e+00  47.056
3.0100  7.87693041e+28  2.10129e+00  47.059
3.0110  7.88007858e+28  2.10052e+00  47.063
3.0120  7.88322691e+28  2.09974e+00  47.067
3.0130  7.88637541e+28  2.09896e+00  47.071
3.0140  7.88952407e+28  2.09819e+00  47.075
3.0150  7.89267289e+28  2.09741e+00  47.079
3.0160  7.89582188e+28  2.09664e+00  47.083
3.0170  7.89897103e+28  2.09586e+00  47.087
3.0180  7.90212034e+28  2.09509e+00  47.091
3.0190  7.90526981e+28  2.09431e+00  47.095
3.0200  7.90841944e+28  2.09354e+00  47.099
3.0210  7.91156924e+28  2.09277e+00  47.104
3.0220  7.91471920e+28  2.09200e+00  47.108
3.0230  7.91786932e+28  2.09122e+00  47.112
3.0240  7.92101961e+28  2.09045e+00  47.116
3.0250  7.92417006e+28  2.08968e+00  47.120
3.0260  7.92732066e+28  2.08891e+00  47.125
3.0270  7.93047143e+28  2.08814e+00  47.129
3.0280  7.93362237e+28  2.08737e+00  47.133
3.0290  7.93677346e+28  2.08660e+00  47.137
3.0300  7.93992472e+28  2.08583e+00  47.142
3.0310  7.94307613e+28  2.08507e+00  47.146
3.0320  7.94622771e+28  2.08430e+00  47.151
3.0330  7.94937945e+28  2.08353e+00  47.155
3.0340  7.95253136e+28  2.08277e+00  47.159
3.0350  7.95568342e+28  2.08200e+00  47.164
3.0360  7.95883565e+28  2.08123e+00  47.168
3.0370  7.96198803e+28  2.08047e+00  47.173
3.0380  7.96514058e+28  2.07970e+00  47.177
3.0390  7.96829329e+28  2.07894e+00  47.182
3.0400  7.97144616e+28  2.07818e+00  47.187
3.0410  7.97459919e+28  2.07741e+00  47.191
3.0420  7.97775238e+28  2.07665e+00  47.196
3.0430  7.98090573e+28  2.07589e+00  47.200
3.0440  7.98405924e+28  2.07513e+00  47.205
3.0450  7.98721292e+28  2.07436e+00  47.210
3.0460  7.99036675e+28  2.07360e+00  47.215
3.0470  7.99352075e+28  2.07284e+00  47.219
3.0480  7.99667490e+28  2.07208e+00  47.224
3.0490  7.99982922e+28  2.07132e+00  47.229
3.0500  8.00298370e+28  2.07056e+00  47.234
3.0510  8.00613833e+28  2.06980e+00  47.238
3.0520  8.00929313e+28  2.06905e+00  47.243
3.0530  8.01244809e+28  2.06829e+00  47.248
3.0540  8.01560320e+28  2.06753e+00  47.253
3.0550  8.01875848e+28  2.06677e+00  47.258
3.0560  8.02191392e+28  2.06602e+00  47.263
3.0570  8.02506951e+28  2.06526e+00  47.268
3.0580  8.02822527e+28  2.06451e+00  47.273
3.0590  8.03138119e+28  2.06375e+00  47.278
3.0600  8.03453726e+28  2.06300e+00  47.283
3.0610  8.03769350e+28  2.06224e+00  47.288
3.0620  8.04084990e+28  2.06149e+00  47.293
3.0630  8.04400645e+28  2.06074e+00  47.298
3.0640  8.04716317e+28  2.05998e+00  47.303
3.0650  8.05032004e+28  2.05923e+00  47.308
3.0660  8.05347707e+28  2.05848e+00  47.314
3.0670  8.05663426e+28  2.05773e+00  47.319
3.0680  8.05979162e+28  2.05698e+00  47.324
3.0690  8.06294913e+28  2.05623e+00  47.329
3.0700  8.06610680e+28  2.05548e+00  47.334
3.0710  8.06926462e+28  2.05473e+00  47.340
3.0720  8.07242261e+28  2.05398e+00  47.345
3.0730  8.07558076e+28  2.05323e+00  47.351
3.0740  8.07873906e+28  2.05248e+00  47.356
3.0750  8.08189753e+28  2.05173e+00  47.361
3.0760  8.08505615e+28  2.05098e+00  47.366
3.0770  8.08821493e+28  2.05024e+00  47.372
3.0780  8.09137387e+28  2.04949e+00  47.377
3.0790  8.09453297e+28  2.04874e+00  47.383
3.0800  8.09769222e+28  2.04800e+00  47.388
3.0810  8.10085164e+28  2.04725e+00  47.394
3.0820  8.10401121e+28  2.04651e+00  47.399
3.0830  8.10717094e+28  2.04577e+00  47.404
3.0840  8.11033083e+28  2.04502e+00  47.410
3.0850  8.11349088e+28  2.04428e+00  47.415
3.0860  8.11665108e+28  2.04354e+00  47.421
3.0870  8.11981144e+28  2.04279e+00  47.427
3.0880  8.12297196e+28  2.04205e+00  47.432
3.0890  8.12613264e+28  2.04131e+00  47.438
3.0900  8.12929348e+28  2.04057e+00  47.443
3.0910  8.13245447e+28  2.03983e+00  47.449
3.0920  8.13561562e+28  2.03909e+00  47.454
3.0930  8.13877693e+28  2.03835e+00  47.460
3.0940  8.14193840e+28  2.03761e+00  47.466
3.0950  8.14510002e+28  2.03687e+00  47.471
3.0960  8.14826180e+28  2.03613e+00  47.477
3.0970  8.15142374e+28  2.03539e+00  47.482
3.0980  8.15458584e+28  2.03466e+00  47.488
3.0990  8.15774809e+28  2.03392e+00  47.494
3.1000  8.16091050e+28  2.03318e+00  47.500
3.1010  8.16407306e+28  2.03245e+00  47.506
3.1020  8.16723579e+28  2.03171e+00  47.512
3.1030  8.17039867e+28  2.03097e+00  47.518
3.1040  8.17356170e+28  2.03024e+00  47.523
3.1050  8.17672490e+28  2.02950e+00  47.529
3.1060  8.17988825e+28  2.02877e+00  47.535
3.1070  8.18305175e+28  2.02804e+00  47.540
3.1080  8.18621542e+28  2.02730e+00  47.546
3.1090  8.18937924e+28  2.02657e+00  47.553
3.1100  8.19254321e+28  2.02584e+00  47.558
3.1110  8.19570735e+28  2.02511e+00  47.564
3.1120  8.19887163e+28  2.02438e+00  47.570
3.1130  8.20203608e+28  2.02364e+00  47.576
3.1140  8.20520068e+28  2.02291e+00  47.582
3.1150  8.20836544e+28  2.02218e+00  47.588
3.1160  8.21153035e+28  2.02145e+00  47.594
3.1170  8.21469542e+28  2.02072e+00  47.600
3.1180  8.21786064e+28  2.02000e+00  47.606
3.1190  8.22102602e+28  2.01927e+00  47.611
3.1200  8.22419156e+28  2.01854e+00  47.617
3.1210  8.22735725e+28  2.01781e+00  47.623
3.1220  8.23052310e+28  2.01709e+00  47.630
3.1230  8.23368910e+28  2.01636e+00  47.636
3.1240  8.23685526e+28  2.01563e+00  47.642
3.1250  8.24002157e+28  2.01491e+00  47.648
3.1260  8.24318804e+28  2.01418e+00  47.653
3.1270  8.24635467e+28  2.01346e+00  47.660
3.1280  8.24952145e+28  2.01273e+00  47.666
3.1290  8.25268838e+28  2.01201e+00  47.672
3.1300  8.25585547e+28  2.01128e+00  47.678
3.1310  8.25902272e+28  2.01056e+00  47.685
3.1320  8.26219012e+28  2.00984e+00  47.690
3.1330  8.26535767e+28  2.00912e+00  47.696
3.1340  8.26852538e+28  2.00839e+00  47.702
3.1350  8.27169325e+28  2.00767e+00  47.708
3.1360  8.27486127e+28  2.00695e+00  47.715
3.1370  8.27802944e+28  2.00623e+00  47.721
3.1380  8.28119777e+28  2.00551e+00  47.727
3.1390  8.28436625e+28  2.00479e+00  47.733
3.1400  8.28753489e+28  2.00407e+00  47.739
3.1410  8.29070368e+28  2.00335e+00  47.745
3.1420  8.29387263e+28  2.00263e+00  47.751
3.1430  8.29704173e+28  2.00192e+00  47.758
3.1440  8.30021098e+28  2.00120e+00  47.764
3.1450  8.30338039e+28  2.00048e+00  47.770
3.1460  8.30654995e+28  1.99976e+00  47.776
3.1470  8.30971967e+28  1.99905e+00  47.782
3.1480  8.31288954e+28  1.99833e+00  47.788
3.1490  8.31605957e+28  1.99762e+00  47.794
3.1500  8.31922974e+28  1.99690e+00  47.800
3.1510  8.32240008e+28  1.99619e+00  47.806
3.1520  8.32557056e+28  1.99547e+00  47.813
3.1530  8.32874120e+28  1.99476e+00  47.819
3.1540  8.33191199e+28  1.99404e+00  47.824
3.1550  8.33508294e+28  1.99333e+00  47.830
3.1560  8.33825404e+28  1.99262e+00  47.836
3.1570  8.34142529e+28  1.99191e+00  47.843
3.1580  8.34459670e+28  1.99120e+00  47.849
3.1590  8.34776826e+28  1.99048e+00  47.855
3.1600  8.35093997e+28  1.98977e+00  47.861
3.1610  8.35411184e+28  1.98906e+00  47.867
3.1620  8.35728386e+28  1.98835e+00  47.872
3.1630  8.36045603e+28  1.98764e+00  47.878
3.1640  8.36362836e+28  1.98693e+00  47.884
3.1650  8.36680084e+28  1.98622e+00  47.891
3.1660  8.36997347e+28  1.98552e+00  47.897
3.1670  8.37314625e+28  1.98481e+00  47.903
3.1680  8.37631919e+28  1.98410e+00  47.908
3.1690  8.37949228e+28  1.98339e+00  47.913
3.1700  8.38266552e+28  1.98269e+00  47.919
3.1710  8.38583891e+28  1.98198e+00  47.925
3.1720  8.38901246e+28  1.98127e+00  47.932
3.1730  8.39218616e+28  1.98057e+00  47.938
3.1740  8.39536001e+28  1.97986e+00  47.944
3.1750  8.39853401e+28  1.97916e+00  47.949
3.1760  8.40170817e+28  1.97846e+00  47.954
3.1770  8.40488247e+28  1.97775e+00  47.960
3.1780  8.40805693e+28  1.97705e+00  47.965
3.1790  8.41123155e+28  1.97635e+00  47.971
3.1800  8.41440631e+28  1.97564e+00  47.977
3.1810  8.41758122e+28  1.97494e+00  47.983
3.1820  8.42075629e+28  1.97424e+00  47.989
3.1830  8.42393151e+28  1.97354e+00  47.993
3.1840  8.42710688e+28  1.97284e+00  47.999
3.1850  8.43028240e+28  1.97214e+00  48.005
3.1860  8.43345808e+28  1.97144e+00  48.010
3.1870  8.43663390e+28  1.97074e+00  48.016
3.1880  8.43980988e+28  1.97004e+00  48.022
3.1890  8.44298601e+28  1.96934e+00  48.027
3.1900  8.44616229e+28  1.96864e+00  48.032
3.1910  8.44933872e+28  1.96794e+00  48.037
3.1920  8.45251530e+28  1.96724e+00  48.042
3.1930  8.45569204e+28  1.96655e+00  48.048
3.1940  8.45886892e+28  1.96585e+00  48.053
3.1950  8.46204596e+28  1.96515e+00  48.059
3.1960  8.46522314e+28  1.96446e+00  48.064
3.1970  8.46840111e+28  1.96376e+00  48.069
3.1980  8.47157860e+28  1.96307e+00  48.074
3.1990  8.47475624e+28  1.96237e+00  48.079
3.2000  8.47793403e+28  1.96168e+00  48.084
3.2010  8.48111197e+28  1.96098e+00  48.090
3.2020  8.48429006e+28  1.96029e+00  48.095
3.2030  8.48746830e+28  1.95960e+00  48.101
3.2040  8.49064670e+28  1.95890e+00  48.106
3.2050  8.49382524e+28  1.95821e+00  48.110
3.2060  8.49700394e+28  1.95752e+00  48.115
3.2070  8.50018278e+28  1.95683e+00  48.120
3.2080  8.50336177e+28  1.95614e+00  48.125
3.2090  8.50654092e+28  1.95545e+00  48.130
3.2100  8.50972021e+28  1.95476e+00  48.136
3.2110  8.51289966e+28  1.95407e+00  48.141
3.2120  8.51607925e+28  1.95338e+00  48.145
3.2130  8.51925900e+28  1.95269e+00  48.150
3.2140  8.52243889e+28  1.95200e+00  48.155
3.2150  8.52561894e+28  1.95131e+00  48.160
3.2160  8.52879913e+28  1.95062e+00  48.165
3.2170  8.53197948e+28  1.94993e+00  48.170
3.2180  8.53515997e+28  1.94925e+00  48.175
3.2190  8.53834061e+28  1.94856e+00  48.180
3.2200  8.54152141e+28  1.94787e+00  48.184
3.2210  8.54470235e+28  1.94719e+00  48.189
3.2220  8.54788344e+28  1.94650e+00  48.194
3.2230  8.55106468e+28  1.94582e+00  48.199
3.2240  8.55424607e+28  1.94513e+00  48.204
3.2250  8.55742761e+28  1.94445e+00  48.209
3.2260  8.56060930e+28  1.94376e+00  48.213
3.2270  8.56379114e+28  1.94308e+00  48.217
3.2280  8.56697312e+28  1.94240e+00  48.222
3.2290  8.57015526e+28  1.94171e+00  48.227
3.2300  8.57333754e+28  1.94103e+00  48.232
3.2310  8.57651998e+28  1.94035e+00  48.237
3.2320  8.57970256e+28  1.93967e+00  48.242
3.2330  8.58288529e+28  1.93899e+00  48.246
3.2340  8.58606817e+28  1.93831e+00  48.251
3.2350  8.58925120e+28  1.93763e+00  48.255
3.2360  8.59243437e+28  1.93695e+00  48.259
3.2370  8.59561770e+28  1.93627e+00  48.264
3.2380  8.59880117e+28  1.93559e+00  48.269
3.2390  8.60198479e+28  1.93491e+00  48.274
3.2400  8.60516856e+28  1.93423e+00  48.279
3.2410  8.60835248e+28  1.93355e+00  48.283
3.2420  8.61153655e+28  1.93287e+00  48.287
3.2430  8.61472076e+28  1.93220e+00  48.292
3.2440  8.61790513e+28  1.93152e+00  48.297
3.2450  8.62108964e+28  1.93084e+00  48.301
3.2460  8.62427430e+28  1.93017e+00  48.306
3.2470  8.62745910e+28  1.92949e+00  48.311
3.2480  8.63064406e+28  1.92882e+00  48.315
3.2490  8.63382916e+28  1.92814e+00  48.320
3.2500  8.63701441e+28  1.92747e+00  48.324
3.2510  8.64019981e+28  1.92679e+00  48.328
3.2520  8.64338535e+28  1.92612e+00  48.333
3.2530  8.64657105e+28  1.92545e+00  48.338
3.2540  8.64975689e+28  1.92477e+00  48.342
3.2550  8.65294288e+28  1.92410e+00  48.347
3.2560  8.65612901e+28  1.92343e+00  48.351
3.2570  8.65931529e+28  1.92276e+00  48.355
3.2580  8.66250172e+28  1.92209e+00  48.359
3.2590  8.66568830e+28  1.92141e+00  48.364
3.2600  8.66887502e+28  1.92074e+00  48.369
3.2610  8.67206190e+28  1.92007e+00  48.373
3.2620  8.67524891e+28  1.91940e+00  48.378
3.2630  8.67843608e+28  1.91873e+00  48.382
3.2640  8.68162339e+28  1.91807e+00  48.386
3.2650  8.68481085e+28  1.91740e+00  48.390
3.2660  8.68799845e+28  1.91673e+00  48.394
3.2670  8.69118621e+28  1.91606e+00  48.398
3.2680  8.69437411e+28  1.91539e+00  48.403
3.2690  8.69756215e+28  1.91473e+00  48.407
3.2700  8.70075034e+28  1.91406e+00  48.412
3.2710  8.70393868e+28  1.91339e+00  48.416
3.2720  8.70712717e+28  1.91273e+00  48.420
3.2730  8.71031580e+28  1.91206e+00  48.423
3.2740  8.71350458e+28  1.91140e+00  48.428
3.2750  8.71669350e+28  1.91073e+00  48.432
3.2760  8.71988257e+28  1.91007e+00  48.436
3.2770  8.72307179e+28  1.90940e+00  48.440
3.2780  8.72626115e+28  1.90874e+00  48.445
3.2790  8.72945066e+28  1.90808e+00  48.449
3.2800  8.73264031e+28  1.90741e+00  48.452
3.2810  8.73583011e+28  1.90675e+00  48.456
3.2820  8.73902006e+28  1.90609e+00  48.461
3.2830  8.74221015e+28  1.90543e+00  48.465
3.2840  8.74540039e+28  1.90476e+00  48.469
3.2850  8.74859077e+28  1.90410e+00  48.473
3.2860  8.75178130e+28  1.90344e+00  48.477
3.2870  8.75497198e+28  1.90278e+00  48.481
3.2880  8.75816280e+28  1.90212e+00  48.485
3.2890  8.76135376e+28  1.90146e+00  48.489
3.2900  8.76454488e+28  1.90080e+00  48.493
3.2910  8.76773613e+28  1.90015e+00  48.498
3.2920  8.77092753e+28  1.89949e+00  48.502
3.2930  8.77411908e+28  1.89883e+00  48.507
3.2940  8.77731077e+28  1.89817e+00  48.511
3.2950  8.78050261e+28  1.89751e+00  48.515
3.2960  8.78369459e+28  1.89686e+00  48.518
3.2970  8.78688672e+28  1.89620e+00  48.523
3.2980  8.79007899e+28  1.89554e+00  48.527
3.2990  8.79327141e+28  1.89489e+00  48.532
3.3000  8.79646397e+28  1.89423e+00  48.536
3.3010  8.79965668e+28  1.89358e+00  48.541
3.3020  8.80284953e+28  1.89292e+00  48.545
3.3030  8.80604253e+28  1.89227e+00  48.549
3.3040  8.80923567e+28  1.89162e+00  48.553
3.3050  8.81242895e+28  1.89096e+00  48.557
3.3060  8.81562238e+28  1.89031e+00  48.562
3.3070  8.81881596e+28  1.88966e+00  48.566
3.3080  8.82200967e+28  1.88900e+00  48.571
3.3090  8.82520354e+28  1.88835e+00  48.576
3.3100  8.82839754e+28  1.88770e+00  48.580
3.3110  8.83159170e+28  1.88705e+00  48.584
3.3120  8.83478599e+28  1.88640e+00  48.588
3.3130  8.83798043e+28  1.88575e+00  48.593
3.3140  8.84117501e+28  1.88510e+00  48.597
3.3150  8.84436974e+28  1.88445e+00  48.602
3.3160  8.84756461e+28  1.88380e+00  48.606
3.3170  8.85075963e+28  1.88315e+00  48.611
3.3180  8.85395479e+28  1.88250e+00  48.615
3.3190  8.85715009e+28  1.88185e+00  48.618
3.3200  8.86034554e+28  1.88120e+00  48.623
3.3210  8.86354113e+28  1.88056e+00  48.628
3.3220  8.86673686e+28  1.87991e+00  48.633
3.3230  8.86993274e+28  1.87926e+00  48.637
3.3240  8.87312876e+28  1.87862e+00  48.642
3.3250  8.87632492e+28  1.87797e+00  48.647
3.3260  8.87952123e+28  1.87732e+00  48.650
3.3270  8.88271768e+28  1.87668e+00  48.654
3.3280  8.88591428e+28  1.87603e+00  48.659
3.3290  8.88911101e+28  1.87539e+00  48.663
3.3300  8.89230790e+28  1.87474e+00  48.668
3.3310  8.89550492e+28  1.87410e+00  48.673
3.3320  8.89870209e+28  1.87346e+00  48.677
3.3330  8.90189940e+28  1.87281e+00  48.682
3.3340  8.90509685e+28  1.87217e+00  48.686
3.3350  8.90829444e+28  1.87153e+00  48.690
3.3360  8.91149218e+28  1.87089e+00  48.694
3.3370  8.91469006e+28  1.87024e+00  48.699
3.3380  8.91788809e+28  1.86960e+00  48.704
3.3390  8.92108625e+28  1.86896e+00  48.708
3.3400  8.92428456e+28  1.86832e+00  48.713
3.3410  8.92748301e+28  1.86768e+00  48.717
3.3420  8.93068161e+28  1.86704e+00  48.721
3.3430  8.93388034e+28  1.86640e+00  48.725
3.3440  8.93707922e+28  1.86576e+00  48.730
3.3450  8.94027824e+28  1.86512e+00  48.735
3.3460  8.94347741e+28  1.86448e+00  48.739
3.3470  8.94667671e+28  1.86385e+00  48.744
3.3480  8.94987616e+28  1.86321e+00  48.748
3.3490  8.95307575e+28  1.86257e+00  48.752
3.3500  8.95627548e+28  1.86193e+00  48.756
3.3510  8.95947536e+28  1.86130e+00  48.760
3.3520  8.96267537e+28  1.86066e+00  48.765
3.3530  8.96587553e+28  1.86003e+00  48.770
3.3540  8.96907583e+28  1.85939e+00  48.774
3.3550  8.97227627e+28  1.85875e+00  48.779
3.3560  8.97547685e+28  1.85812e+00  48.784
3.3570  8.97867758e+28  1.85749e+00  48.788
3.3580  8.98187844e+28  1.85685e+00  48.791
3.3590  8.98507945e+28  1.85622e+00  48.795
3.3600  8.98828060e+28  1.85558e+00  48.800
3.3610  8.99148189e+28  1.85495e+00  48.805
3.3620  8.99468332e+28  1.85432e+00  48.809
3.3630  8.99788490e+28  1.85369e+00  48.814
3.3640  9.00108661e+28  1.85305e+00  48.818
3.3650  9.00428847e+28  1.85242e+00  48.822
3.3660  9.00749046e+28  1.85179e+00  48.826
3.3670  9.01069260e+28  1.85116e+00  48.830
3.3680  9.01389488e+28  1.85053e+00  48.835
3.3690  9.01709730e+28  1.84990e+00  48.839
3.3700  9.02029986e+28  1.84927e+00  48.844
3.3710  9.02350256e+28  1.84864e+00  48.848
3.3720  9.02670541e+28  1.84801e+00  48.853
3.3730  9.02990839e+28  1.84738e+00  48.857
3.3740  9.03311151e+28  1.84675e+00  48.861
3.3750  9.03631478e+28  1.84613e+00  48.865
3.3760  9.03951818e+28  1.84550e+00  48.869
3.3770  9.04272173e+28  1.84487e+00  48.874
3.3780  9.04592542e+28  1.84424e+00  48.878
3.3790  9.04912924e+28  1.84362e+00  48.883
3.3800  9.05233321e+28  1.84299e+00  48.887
3.3810  9.05553732e+28  1.84236e+00  48.891
3.3820  9.05874157e+28  1.84174e+00  48.894
3.3830  9.06194596e+28  1.84111e+00  48.898
3.3840  9.06515048e+28  1.84049e+00  48.903
3.3850  9.06835515e+28  1.83986e+00  48.908
3.3860  9.07155996e+28  1.83924e+00  48.912
3.3870  9.07476491e+28  1.83862e+00  48.917
3.3880  9.07797000e+28  1.83799e+00  48.921
3.3890  9.08117523e+28  1.83737e+00  48.925
3.3900  9.08438060e+28  1.83675e+00  48.928
3.3910  9.08758610e+28  1.83612e+00  48.932
3.3920  9.09079175e+28  1.83550e+00  48.937
3.3930  9.09399754e+28  1.83488e+00  48.941
3.3940  9.09720347e+28  1.83426e+00  48.946
3.3950  9.10040954e+28  1.83364e+00  48.950
3.3960  9.10361574e+28  1.83302e+00  48.954
3.3970  9.10682209e+28  1.83240e+00  48.958
3.3980  9.11002857e+28  1.83178e+00  48.961
3.3990  9.11323520e+28  1.83116e+00  48.965
3.4000  9.11644196e+28  1.83054e+00  48.970
3.4010  9.11964887e+28  1.82992e+00  48.974
3.4020  9.12285591e+28  1.82930e+00  48.979
3.4030  9.12606309e+28  1.82868e+00  48.983
3.4040  9.12927041e+28  1.82806e+00  48.987
3.4050  9.13247787e+28  1.82744e+00  48.991
3.4060  9.13568547e+28  1.82683e+00  48.995
3.4070  9.13889321e+28  1.82621e+00  48.998
3.4080  9.14210109e+28  1.82559e+00  49.003
3.4090  9.14530910e+28  1.82498e+00  49.007
3.4100  9.14851726e+28  1.82436e+00  49.011
3.4110  9.15172555e+28  1.82375e+00  49.015
3.4120  9.15493398e+28  1.82313e+00  49.019
3.4130  9.15814256e+28  1.82252e+00  49.023
3.4140  9.16135126e+28  1.82190e+00  49.027
3.4150  9.16456011e+28  1.82129e+00  49.030
3.4160  9.16776910e+28  1.82067e+00  49.034
3.4170  9.17097822e+28  1.82006e+00  49.039
3.4180  9.17418749e+28  1.81945e+00  49.043
3.4190  9.17739689e+28  1.81883e+00  49.047
3.4200  9.18060643e+28  1.81822e+00  49.051
3.4210  9.18381611e+28  1.81761e+00  49.055
3.4220  9.18702592e+28  1.81700e+00  49.059
3.4230  9.19023588e+28  1.81639e+00  49.062
3.4240  9.19344597e+28  1.81578e+00  49.066
3.4250  9.19665620e+28  1.81516e+00  49.070
3.4260  9.19986657e+28  1.81455e+00  49.074
3.4270  9.20307708e+28  1.81394e+00  49.078
3.4280  9.20628772e+28  1.81333e+00  49.082
3.4290  9.20949850e+28  1.81272e+00  49.086
3.4300  9.21270942e+28  1.81212e+00  49.089
3.4310  9.21592048e+28  1.81151e+00  49.092
3.4320  9.21913168e+28  1.81090e+00  49.096
3.4330  9.22234301e+28  1.81029e+00  49.100
3.4340  9.22555448e+28  1.80968e+00  49.104
3.4350  9.22876609e+28  1.80908e+00  49.108
3.4360  9.23197783e+28  1.80847e+00  49.112
3.4370  9.23518971e+28  1.80786e+00  49.116
3.4380  9.23840173e+28  1.80725e+00  49.119
3.4390  9.24161389e+28  1.80665e+00  49.123
3.4400  9.24482619e+28  1.80604e+00  49.126
3.4410  9.24803862e+28  1.80544e+00  49.130
3.4420  9.25125119e+28  1.80483e+00  49.134
3.4430  9.25446389e+28  1.80423e+00  49.138
3.4440  9.25767674e+28  1.80362e+00  49.141
3.4450  9.26088972e+28  1.80302e+00  49.145
